age,height_rounded,weight_rounded,veges_freq,main_meals_num,daily_water_consumption,physical_activity_freq,tech_devices_usage,high_kcal_food,transport_used,snacks_consuming,smoking,kcal_monitoring,alcohol_consumption,gender,bmi
38,1.68,79.08,Always,Three,1-2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,no,Female,23.535714285714285
35,1.68,77.39,Always,One/Two,1-2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,no,Female,23.032738095238095
35,1.65,79.7,Sometimes,One/Two,1-2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,no,Female,24.151515151515152
32,1.84,98.26,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.70108695652174
34,1.84,97.42,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.47282608695652
19,1.56,71.79,Always,Three,1-2L,4-5 days,3-5h,no,Public_Transportation,Sometimes,no,no,no,Female,23.009615384615387
20,1.59,72.71,Always,More than 3,1-2L,1-2 days,3-5h,no,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.864779874213834
20,1.7,78.05,Sometimes,Three,1-2L,1-2 days,3-5h,no,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.955882352941178
48,1.74,84.73,Always,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.347701149425287
18,1.74,85.0,Sometimes,Three,>2L,1-2 days,0-2h,no,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.42528735632184
18,1.75,85.0,Always,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.285714285714285
21,1.72,80.79,Sometimes,One/Two,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,23.485465116279073
34,1.68,77.43,Always,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,23.04464285714286
18,1.8,95.42,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,26.505555555555556
34,1.71,83.01,Sometimes,One/Two,1-2L,2-4 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.271929824561404
35,1.75,84.78,Always,Three,>2L,2-4 days,3-5h,yes,Automobile,Sometimes,no,no,no,Male,24.222857142857144
36,1.69,83.33,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.653846153846153
20,1.6,73.51,Always,Three,1-2L,4-5 days,3-5h,no,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.971875
19,1.55,72.95,Always,Three,1-2L,4-5 days,3-5h,no,Public_Transportation,Sometimes,no,no,Sometimes,Female,23.532258064516128
32,1.83,91.5,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,25.0
24,1.71,82.09,Always,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.002923976608187
20,1.68,79.62,Sometimes,Three,1-2L,1-2 days,3-5h,no,Public_Transportation,Sometimes,no,no,no,Male,23.696428571428573
20,1.71,78.03,Sometimes,Three,1-2L,1-2 days,3-5h,no,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.815789473684212
31,1.84,93.61,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,25.4375
27,1.83,99.08,Always,One/Two,<1L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,27.07103825136612
22,1.72,82.28,Sometimes,One/Two,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.91860465116279
34,1.69,83.99,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.849112426035504
18,1.75,86.37,Always,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.677142857142858
33,1.76,87.91,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.974431818181817
32,1.85,98.91,Sometimes,Three,>2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.73243243243243
25,1.79,89.39,Sometimes,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.96927374301676
25,1.72,85.26,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.784883720930235
20,1.55,69.94,Always,Three,<1L,1-2 days,3-5h,no,Public_Transportation,Sometimes,no,no,no,Female,22.561290322580643
36,1.66,80.14,Sometimes,Three,1-2L,0 days,>5h,yes,Automobile,Sometimes,no,no,no,Female,24.138554216867472
34,1.68,77.36,Always,One/Two,1-2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,no,Female,23.023809523809526
24,1.73,82.53,Always,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.852601156069365
40,1.72,86.46,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,25.133720930232556
46,1.69,80.41,Sometimes,Three,<1L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,23.789940828402365
26,1.77,105.0,Always,Three,1-2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.661016949152543
27,1.84,105.71,Always,Three,>2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,28.725543478260867
31,1.78,102.87,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,28.89606741573034
40,1.79,101.78,Sometimes,One/Two,>2L,2-4 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,28.43016759776536
32,1.56,78.23,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.07371794871795
26,1.59,80.35,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.267295597484274
44,1.57,81.83,Always,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,26.060509554140125
43,1.58,81.94,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,25.930379746835442
23,1.62,82.0,Never,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.30864197530864
23,1.61,82.6,Always,One/Two,>2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.652173913043473
25,1.73,97.91,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.297687861271676
22,1.65,88.47,Sometimes,One/Two,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,26.80909090909091
23,1.65,87.27,Always,One/Two,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.445454545454545
23,1.64,84.34,Sometimes,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.713414634146343
38,1.56,77.27,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.76602564102564
23,1.73,95.0,Sometimes,Three,1-2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.45664739884393
24,1.78,97.81,Sometimes,Three,>2L,2-4 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.474719101123597
23,1.64,87.34,Always,One/Two,>2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.62804878048781
19,1.65,82.14,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,24.89090909090909
26,1.75,108.0,Always,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,30.857142857142858
41,1.55,77.75,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.08064516129032
23,1.71,90.5,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,26.461988304093566
38,1.56,80.0,Always,One/Two,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.64102564102564
32,1.67,90.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.94610778443114
23,1.66,94.19,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.370481927710845
41,1.79,98.45,Sometimes,Three,>2L,4-5 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,27.5
24,1.76,95.36,Sometimes,Three,>2L,2-4 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.09090909090909
22,1.71,98.7,Sometimes,Three,1-2L,2-4 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.85964912280702
36,1.78,100.85,Sometimes,One/Two,>2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Frequently,Male,28.328651685393258
23,1.6,82.04,Never,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.6375
23,1.61,82.53,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.630434782608695
23,1.67,83.15,Always,One/Two,>2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,24.895209580838326
41,1.54,80.0,Sometimes,One/Two,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.974025974025974
40,1.51,79.59,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,26.35430463576159
27,1.66,90.0,Sometimes,Three,>2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,27.10843373493976
24,1.55,78.0,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.161290322580644
21,1.78,102.91,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.907303370786515
22,1.75,96.94,Sometimes,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.697142857142858
23,1.62,80.62,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,24.882716049382715
21,1.79,105.66,Sometimes,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.513966480446925
19,1.85,114.77,Sometimes,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,31.018918918918917
18,1.69,90.03,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,26.636094674556215
19,1.71,93.35,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,27.2953216374269
23,1.79,105.14,Sometimes,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.368715083798882
23,1.75,106.49,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.425714285714285
21,1.78,103.19,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.985955056179773
22,1.82,106.04,Sometimes,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.13186813186813
18,1.79,108.96,Sometimes,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,30.43575418994413
18,1.82,108.74,Sometimes,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.873626373626372
20,1.63,82.0,Never,Three,<1L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.153374233128837
23,1.63,82.0,Always,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.153374233128837
22,1.77,105.0,Sometimes,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.661016949152543
22,1.93,118.56,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.715025906735754
23,1.95,116.89,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.971794871794874
38,1.61,80.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.844720496894407
38,1.51,75.41,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.970198675496686
18,1.74,97.19,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.92816091954023
38,1.57,76.13,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.245222929936304
44,1.59,76.13,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,23.940251572327043
18,1.82,108.4,Sometimes,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.78021978021978
18,1.79,108.24,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.23463687150838
30,1.83,108.75,Sometimes,Three,1-2L,1-2 days,>5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,29.71311475409836
18,1.67,86.24,Always,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.820359281437124
25,1.64,91.27,Never,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,27.826219512195124
29,1.68,89.99,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.782738095238095
18,1.61,84.49,Sometimes,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.239130434782606
22,1.69,96.37,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.511834319526628
20,1.7,99.2,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.176470588235297
19,1.6,82.25,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.703125
19,1.8,104.74,Sometimes,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.09444444444444
27,1.84,105.03,Always,Three,>2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,28.540760869565215
26,1.81,106.04,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.292817679558013
37,1.79,100.62,Sometimes,Three,>2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Frequently,Male,28.106145251396647
39,1.79,100.07,Sometimes,One/Two,1-2L,4-5 days,3-5h,yes,Automobile,Sometimes,no,no,Frequently,Male,27.952513966480446
31,1.53,78.03,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.5
29,1.58,79.71,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.224683544303794
43,1.65,86.64,Always,One/Two,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,26.254545454545458
48,1.64,81.98,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,24.993902439024392
23,1.63,82.41,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.279141104294478
23,1.6,82.0,Never,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.625
23,1.65,94.79,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.724242424242426
23,1.7,95.0,Sometimes,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.941176470588236
23,1.65,89.14,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.012121212121215
24,1.66,90.0,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.10843373493976
23,1.63,82.63,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.346625766871167
23,1.63,84.5,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.92024539877301
39,1.56,79.66,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.53205128205128
38,1.56,80.0,Always,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.64102564102564
23,1.75,95.32,Sometimes,Three,>2L,2-4 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.23428571428571
23,1.75,95.27,Sometimes,Three,>2L,2-4 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.22
22,1.65,88.13,Sometimes,One/Two,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.706060606060607
23,1.65,87.68,Always,One/Two,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.569696969696974
17,1.65,85.58,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.933333333333334
17,1.63,85.8,Sometimes,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,26.319018404907975
30,1.77,108.6,Always,Three,<1L,4-5 days,>5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,30.677966101694913
30,1.76,108.72,Always,Three,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,30.886363636363637
44,1.6,77.35,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,24.171874999999996
41,1.57,79.49,Sometimes,Three,>2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,no,Female,25.315286624203818
23,1.7,93.64,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.541176470588237
23,1.74,93.43,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,26.84770114942529
38,1.63,80.0,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.539877300613497
38,1.62,80.0,Always,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.691358024691358
32,1.67,90.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.94610778443114
32,1.68,89.99,Always,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.782738095238095
22,1.7,95.56,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.10588235294118
22,1.72,94.09,Sometimes,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.351744186046513
37,1.67,90.58,Always,One/Two,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,27.11976047904192
40,1.79,98.02,Sometimes,One/Two,>2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,27.379888268156424
25,1.77,97.45,Sometimes,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.528248587570623
24,1.76,97.83,Sometimes,Three,>2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,27.792613636363637
36,1.78,102.27,Always,One/Two,>2L,2-4 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,28.727528089887638
32,1.81,105.25,Sometimes,One/Two,>2L,1-2 days,>5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,29.074585635359114
23,1.61,82.95,Sometimes,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.76086956521739
23,1.63,83.1,Always,One/Two,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.49079754601227
23,1.63,82.97,Sometimes,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.450920245398773
23,1.61,82.47,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,25.611801242236023
42,1.57,81.06,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.81528662420382
41,1.55,80.0,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.806451612903224
30,1.68,90.0,Sometimes,Three,>2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.78571428571429
31,1.69,90.0,Sometimes,Three,>2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,26.627218934911244
24,1.58,78.0,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,24.68354430379747
25,1.59,79.11,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,24.877358490566035
18,1.71,99.86,Sometimes,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.198830409356727
19,1.72,99.43,Sometimes,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.904069767441865
23,1.62,82.0,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.30864197530864
23,1.62,82.0,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.30864197530864
19,1.86,112.88,Sometimes,One/Two,>2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.344086021505372
22,1.86,118.18,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,31.768817204301076
19,1.68,90.67,Sometimes,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,26.985119047619047
22,1.72,92.95,Never,Three,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,27.020348837209305
23,1.8,106.53,Sometimes,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.591666666666665
22,1.82,106.05,Sometimes,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.134615384615383
22,1.79,105.04,Sometimes,Three,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.34078212290503
22,1.78,105.0,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.49438202247191
18,1.78,109.21,Sometimes,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,30.67696629213483
18,1.84,109.2,Sometimes,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.67391304347826
20,1.63,82.0,Always,Three,<1L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,25.153374233128837
19,1.65,82.32,Always,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,24.945454545454545
23,1.75,105.0,Always,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.0
23,1.76,105.0,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,29.829545454545453
20,1.94,121.66,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,31.355670103092784
21,1.98,120.7,Sometimes,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,30.47979797979798
40,1.59,80.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.157232704402514
39,1.6,80.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,25.0
20,1.7,98.3,Sometimes,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Male,28.91176470588235
18,1.71,99.54,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,29.10526315789474
